Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,2122_Enrollment,2122_Free_Meal_Count,2122_Free_Meal_Percent,2122_FRPM_Count,2122_FRPM_Percent
2021-2022,Orange,Santa Ana Unified,Lorin Griset Academy,Continuation High Schools,Continuation School,9,12,278,189,0.68,189,0.68
2021-2022,Orange,Santa Ana Unified,Lowell Elementary,Elementary Schools (Public),Traditional,K,5,529,315,0.595,315,0.595
2021-2022,Orange,Santa Ana Unified,Madison Elementary,Elementary Schools (Public),Traditional,K,6,861,551,0.64,551,0.64
2021-2022,Orange,Santa Ana Unified,Manuel Esqueda Elementary,Elementary Schools (Public),Traditional,K,8,947,572,0.604,572,0.604
2021-2022,Orange,Santa Ana Unified,Martin Elementary,Elementary Schools (Public),Traditional,K,5,504,306,0.607,306,0.607
2021-2022,Orange,Santa Ana Unified,Martin Luther King Jr. Elementary,Elementary Schools (Public),Traditional,K,5,506,350,0.6920000000000001,350,0.6920000000000001
2021-2022,Orange,Santa Ana Unified,Martin R. Heninger Elementary,Elementary Schools (Public),Traditional,K,8,996,647,0.65,647,0.65
2021-2022,Orange,Santa Ana Unified,McFadden Institute of Technology,Elementary Schools (Public),Traditional,K,8,1154,682,0.591,682,0.591
2021-2022,Orange,Santa Ana Unified,Middle College High,Alternative Schools of Choice,Alternative School of Choice,9,12,364,187,0.514,187,0.514
2021-2022,Orange,Santa Ana Unified,Monroe Elementary,Elementary Schools (Public),Traditional,K,5,252,154,0.611,154,0.611
2021-2022,Orange,Santa Ana Unified,Monte Vista Elementary,Elementary Schools (Public),Traditional,K,5,410,300,0.732,302,0.737
2021-2022,Orange,Santa Ana Unified,"Nonpublic, Nonsectarian Schools",,,,,41,22,0.537,22,0.537
2021-2022,Orange,Santa Ana Unified,Nova Academy Early College High,High Schools (Public),Traditional,9,12,324,246,0.759,274,0.846
2021-2022,Orange,Santa Ana Unified,Orange County Educational Arts Academy,Elementary Schools (Public),Traditional,K,8,593,320,0.54,394,0.664
2021-2022,Orange,Santa Ana Unified,Pio Pico Elementary,Elementary Schools (Public),Traditional,K,5,452,281,0.622,281,0.622
2021-2022,Orange,Santa Ana Unified,Raymond A. Villa Fundamental Intermediate,Intermediate/Middle Schools (Public),Traditional,6,8,1214,734,0.605,734,0.605
2021-2022,Orange,Santa Ana Unified,REACH Academy,District Community Day Schools,Community Day School,6,12,98,70,0.7140000000000001,70,0.7140000000000001
2021-2022,Orange,Santa Ana Unified,Romero-Cruz Academy,Elementary Schools (Public),Traditional,K,8,958,586,0.612,586,0.612
2021-2022,Orange,Santa Ana Unified,Roosevelt Walker Academy,Elementary Schools (Public),Traditional,K,5,820,537,0.655,537,0.655
2021-2022,Orange,Santa Ana Unified,Saddleback High,High Schools (Public),Traditional,7,12,1625,920,0.5660000000000001,920,0.5660000000000001
2021-2022,Orange,Santa Ana Unified,Santa Ana High,High Schools (Public),Traditional,9,12,3314,2111,0.637,2111,0.637
2021-2022,Orange,Santa Ana Unified,Santiago Elementary,Elementary Schools (Public),Traditional,K,8,984,410,0.41700000000000004,410,0.41700000000000004
2021-2022,Orange,Santa Ana Unified,Segerstrom High,High Schools (Public),Traditional,9,12,2523,1097,0.435,1097,0.435
2021-2022,Orange,Santa Ana Unified,Sierra Preparatory Academy,Elementary Schools (Public),Traditional,K,8,793,504,0.636,504,0.636
2021-2022,Orange,Santa Ana Unified,Taft Elementary,Elementary Schools (Public),Traditional,K,6,439,243,0.5539999999999999,243,0.5539999999999999
