Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1920_Enrollment,1920_Free_Meal_Count,1920_Free_Meal_Percent,1920_FRPM_Count,1920_FRPM_Percent
2019-2020,San Diego,San Diego Unified,Keiller Leadership Academy,Elementary Schools (Public),Traditional,K,8,638,437,0.685,517,0.81
2019-2020,San Diego,San Diego Unified,La Jolla Elementary,Elementary Schools (Public),Traditional,K,5,597,50,0.084,50,0.084
2019-2020,San Diego,San Diego Unified,Lafayette Elementary,Elementary Schools (Public),Traditional,K,6,254,166,0.654,208,0.8190000000000001
2019-2020,San Diego,San Diego Unified,Pacific View Leadership Elementary,Elementary Schools (Public),Traditional,K,5,274,155,0.5660000000000001,202,0.737
2019-2020,San Diego,San Diego Unified,Linda Vista Elementary,Elementary Schools (Public),Traditional,K,5,377,305,0.809,356,0.9440000000000001
2019-2020,San Diego,San Diego Unified,Lindbergh/Schweitzer Elementary,Elementary Schools (Public),Traditional,K,6,277,160,0.578,200,0.722
2019-2020,San Diego,San Diego Unified,Logan K-8,Elementary Schools (Public),Traditional,K,8,419,364,0.8690000000000001,410,0.9790000000000001
2019-2020,San Diego,San Diego Unified,Loma Portal Elementary,Elementary Schools (Public),Traditional,K,4,404,96,0.23800000000000002,112,0.27699999999999997
2019-2020,San Diego,San Diego Unified,Longfellow K-8,Elementary Schools (Public),Traditional,K,8,686,174,0.254,236,0.344
2019-2020,San Diego,San Diego Unified,Perkins K-8,Elementary Schools (Public),Traditional,K,8,428,370,0.8640000000000001,406,0.9490000000000001
2019-2020,San Diego,San Diego Unified,Marshall Elementary,Elementary Schools (Public),Traditional,K,5,417,348,0.835,393,0.9420000000000001
2019-2020,San Diego,San Diego Unified,Marvin Elementary,Elementary Schools (Public),Traditional,K,5,537,106,0.19699999999999998,138,0.257
2019-2020,San Diego,San Diego Unified,McKinley Elementary,Elementary Schools (Public),Traditional,K,5,527,125,0.237,157,0.298
2019-2020,San Diego,San Diego Unified,Language Academy,Elementary Schools (Public),Traditional,K,8,1037,355,0.342,471,0.45399999999999996
2019-2020,San Diego,San Diego Unified,Harriet Tubman Village Charter,Elementary Schools (Public),Traditional,K,8,436,332,0.7609999999999999,399,0.915
2019-2020,San Diego,San Diego Unified,Oak Park Elementary,Elementary Schools (Public),Traditional,K,5,537,356,0.6629999999999999,447,0.8320000000000001
2019-2020,San Diego,San Diego Unified,Ocean Beach Elementary,Elementary Schools (Public),Traditional,K,4,421,142,0.337,184,0.43700000000000006
2019-2020,San Diego,San Diego Unified,Pacific Beach Elementary,Elementary Schools (Public),Traditional,K,5,365,60,0.16399999999999998,76,0.20800000000000002
2019-2020,San Diego,San Diego Unified,Paradise Hills Elementary,Elementary Schools (Public),Traditional,K,5,305,166,0.544,238,0.78
2019-2020,San Diego,San Diego Unified,Perry Elementary,Elementary Schools (Public),Traditional,K,5,369,137,0.371,242,0.6559999999999999
2019-2020,San Diego,San Diego Unified,Riley/New Dawn,Special Education Schools (Public),Special Education School,K,12,146,106,0.726,123,0.8420000000000001
2019-2020,San Diego,San Diego Unified,Rolando Park Elementary,Elementary Schools (Public),Traditional,K,5,226,138,0.611,173,0.765
2019-2020,San Diego,San Diego Unified,Ross Elementary,Elementary Schools (Public),Traditional,K,5,185,110,0.595,150,0.8109999999999999
2019-2020,San Diego,San Diego Unified,Rowan Elementary,Elementary Schools (Public),Traditional,K,5,217,141,0.65,174,0.802
2019-2020,San Diego,San Diego Unified,Sequoia Elementary,Elementary Schools (Public),Traditional,K,6,186,93,0.5,121,0.6509999999999999
2019-2020,San Diego,San Diego Unified,Sessions Elementary,Elementary Schools (Public),Traditional,K,5,457,64,0.14,99,0.217
2019-2020,San Diego,San Diego Unified,Sherman Elementary,Elementary Schools (Public),Traditional,K,5,611,448,0.733,528,0.8640000000000001
2019-2020,San Diego,San Diego Unified,Silver Gate Elementary,Elementary Schools (Public),Traditional,K,4,516,67,0.13,79,0.153
2019-2020,San Diego,San Diego Unified,Spreckels Elementary,Elementary Schools (Public),Traditional,K,5,663,176,0.265,212,0.32
2019-2020,San Diego,San Diego Unified,King-Chavez Primary Academy,Elementary Schools (Public),Traditional,K,2,333,281,0.8440000000000001,313,0.94
2019-2020,San Diego,San Diego Unified,Sunset View Elementary,Elementary Schools (Public),Traditional,K,4,448,60,0.134,78,0.174
2019-2020,San Diego,San Diego Unified,Toler Elementary,Elementary Schools (Public),Traditional,K,5,240,82,0.342,119,0.496
2019-2020,San Diego,San Diego Unified,Torrey Pines Elementary,Elementary Schools (Public),Traditional,K,5,487,69,0.142,76,0.156
2019-2020,San Diego,San Diego Unified,Valencia Park Elementary,Elementary Schools (Public),Traditional,K,5,468,343,0.733,416,0.889
2019-2020,San Diego,San Diego Unified,Washington Elementary,Elementary Schools (Public),Traditional,K,5,334,192,0.575,240,0.7190000000000001
2019-2020,San Diego,San Diego Unified,Webster Elementary,Elementary Schools (Public),Traditional,K,6,232,183,0.789,215,0.927
2019-2020,San Diego,San Diego Unified,Wegeforth Elementary,Elementary Schools (Public),Traditional,K,5,212,100,0.47200000000000003,132,0.623
2019-2020,San Diego,San Diego Unified,Benchley/Weinberger Elementary,Elementary Schools (Public),Traditional,K,5,554,75,0.135,89,0.161
2019-2020,San Diego,San Diego Unified,Whitman Elementary,Elementary Schools (Public),Traditional,K,6,105,60,0.5710000000000001,70,0.667
2019-2020,San Diego,San Diego Unified,Bell Middle,Intermediate/Middle Schools (Public),Traditional,6,8,753,446,0.5920000000000001,590,0.784
2019-2020,San Diego,San Diego Unified,Correia Middle,Intermediate/Middle Schools (Public),Traditional,7,8,741,213,0.287,271,0.366
2019-2020,San Diego,San Diego Unified,Dana,Intermediate/Middle Schools (Public),Traditional,5,6,759,212,0.27899999999999997,270,0.35600000000000004
2019-2020,San Diego,San Diego Unified,Lewis Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1116,384,0.344,487,0.436
2019-2020,San Diego,San Diego Unified,Mann Middle,Intermediate/Middle Schools (Public),Traditional,6,8,810,675,0.833,756,0.9329999999999999
2019-2020,San Diego,San Diego Unified,Marston Middle,Intermediate/Middle Schools (Public),Traditional,6,8,688,239,0.34700000000000003,302,0.439
2019-2020,San Diego,San Diego Unified,Montgomery Middle,Intermediate/Middle Schools (Public),Traditional,6,8,489,349,0.7140000000000001,431,0.8809999999999999
2019-2020,San Diego,San Diego Unified,Muirlands Middle,Intermediate/Middle Schools (Public),Traditional,6,8,854,136,0.159,168,0.19699999999999998
2019-2020,San Diego,San Diego Unified,Pacific Beach Middle,Intermediate/Middle Schools (Public),Traditional,6,8,690,192,0.278,256,0.371
2019-2020,San Diego,San Diego Unified,Roosevelt International Middle,Intermediate/Middle Schools (Public),Traditional,6,8,902,451,0.5,572,0.634
2019-2020,San Diego,San Diego Unified,Taft Middle,Intermediate/Middle Schools (Public),Traditional,6,8,465,210,0.452,290,0.624
2019-2020,San Diego,San Diego Unified,The O'Farrell Charter,K-12 Schools (Public),Traditional,K,12,1908,945,0.495,1176,0.616
2019-2020,San Diego,San Diego Unified,Pershing Middle,Intermediate/Middle Schools (Public),Traditional,6,8,721,185,0.257,238,0.33
2019-2020,San Diego,San Diego Unified,Wilson Middle,Intermediate/Middle Schools (Public),Traditional,6,8,695,594,0.855,667,0.96
2019-2020,San Diego,San Diego Unified,Miramar Ranch Elementary,Elementary Schools (Public),Traditional,K,5,681,92,0.135,121,0.17800000000000002
2019-2020,San Diego,San Diego Unified,Mason Elementary,Elementary Schools (Public),Traditional,K,5,513,213,0.415,310,0.604
2019-2020,San Diego,San Diego Unified,Penn Elementary,Elementary Schools (Public),Traditional,K,5,412,242,0.5870000000000001,304,0.738
2019-2020,San Diego,San Diego Unified,Ericson Elementary,Elementary Schools (Public),Traditional,K,5,683,200,0.293,259,0.379
2019-2020,San Diego,San Diego Unified,Hickman Elementary,Elementary Schools (Public),Traditional,K,5,449,118,0.263,153,0.341
2019-2020,San Diego,San Diego Unified,Sandburg Elementary,Elementary Schools (Public),Traditional,K,5,519,157,0.303,198,0.382
2019-2020,San Diego,San Diego Unified,Tierrasanta Elementary,Elementary Schools (Public),Traditional,K,5,517,195,0.377,220,0.426
2019-2020,San Diego,San Diego Unified,Walker Elementary,Elementary Schools (Public),Traditional,K,5,426,266,0.624,337,0.7909999999999999
2019-2020,San Diego,San Diego Unified,Miller Elementary,Elementary Schools (Public),Traditional,K,5,730,191,0.262,453,0.621
2019-2020,San Diego,San Diego Unified,Hancock Elementary,Elementary Schools (Public),Traditional,K,5,647,168,0.26,439,0.679
2019-2020,San Diego,San Diego Unified,Standley Middle,Intermediate/Middle Schools (Public),Traditional,6,8,965,314,0.325,376,0.39
2019-2020,San Diego,San Diego Unified,Dailard Elementary,Elementary Schools (Public),Traditional,K,5,549,52,0.095,66,0.12
2019-2020,San Diego,San Diego Unified,Wangenheim Middle,Intermediate/Middle Schools (Public),Traditional,6,8,884,348,0.39399999999999996,465,0.526
2019-2020,San Diego,San Diego Unified,Doyle Elementary,Elementary Schools (Public),Traditional,K,5,698,194,0.278,254,0.364
2019-2020,San Diego,San Diego Unified,Farb Middle,Intermediate/Middle Schools (Public),Traditional,6,8,485,163,0.336,329,0.6779999999999999
2019-2020,San Diego,San Diego Unified,Jerabek Elementary,Elementary Schools (Public),Traditional,K,5,656,32,0.049,39,0.059000000000000004
2019-2020,San Diego,San Diego Unified,Vista Grande Elementary,Elementary Schools (Public),Traditional,K,5,427,91,0.213,155,0.363
2019-2020,San Diego,San Diego Unified,Bethune K-8,Elementary Schools (Public),Traditional,K,8,634,305,0.48100000000000004,422,0.6659999999999999
2019-2020,San Diego,San Diego Unified,De Portola Middle,Intermediate/Middle Schools (Public),Traditional,6,8,864,246,0.285,387,0.44799999999999995
2019-2020,San Diego,San Diego Unified,Zamorano Elementary,Elementary Schools (Public),Traditional,K,5,1009,567,0.562,769,0.762
2019-2020,San Diego,San Diego Unified,Challenger Middle,Intermediate/Middle Schools (Public),Traditional,6,8,928,311,0.335,394,0.425
2019-2020,San Diego,San Diego Unified,Hage Elementary,Elementary Schools (Public),Traditional,K,5,674,223,0.331,286,0.424
2019-2020,San Diego,San Diego Unified,Kumeyaay Elementary,Elementary Schools (Public),Traditional,K,5,433,54,0.125,78,0.18
2019-2020,San Diego,San Diego Unified,Nye Elementary,Elementary Schools (Public),Traditional,K,5,388,192,0.495,269,0.693
2019-2020,San Diego,San Diego Unified,Dingeman Elementary,Elementary Schools (Public),Traditional,K,5,741,30,0.04,32,0.043
2019-2020,San Diego,San Diego Unified,McGill School of Success,Elementary Schools (Public),Traditional,K,5,155,114,0.735,129,0.8320000000000001
2019-2020,San Diego,San Diego Unified,Clark Middle,Intermediate/Middle Schools (Public),Traditional,6,8,933,781,0.8370000000000001,892,0.956
2019-2020,San Diego,San Diego Unified,Kimbrough Elementary,Elementary Schools (Public),Traditional,K,5,325,275,0.846,311,0.9570000000000001
2019-2020,San Diego,San Diego Unified,Chavez Elementary,Elementary Schools (Public),Traditional,K,5,487,389,0.799,467,0.9590000000000001
2019-2020,San Diego,San Diego Unified,Rosa Parks Elementary,Elementary Schools (Public),Traditional,K,5,870,770,0.885,840,0.966
2019-2020,San Diego,San Diego Unified,Marshall Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1524,163,0.107,193,0.127
2019-2020,San Diego,San Diego Unified,Museum,Elementary Schools (Public),Traditional,K,8,239,41,0.172,52,0.218
2019-2020,San Diego,San Diego Unified,Holly Drive Leadership Academy,Elementary Schools (Public),Traditional,K,8,112,90,0.804,97,0.866
2019-2020,San Diego,San Diego Unified,High Tech Elementary Explorer,Elementary Schools (Public),Traditional,K,5,369,107,0.29,151,0.409
2019-2020,San Diego,San Diego Unified,Scripps Elementary,Elementary Schools (Public),Traditional,K,5,737,33,0.045,47,0.064
2019-2020,San Diego,San Diego Unified,San Diego Cooperative Charter,Elementary Schools (Public),Traditional,K,8,649,209,0.322,248,0.382
2019-2020,San Diego,San Diego Unified,King-Chavez Academy of Excellence,Elementary Schools (Public),Traditional,K,8,289,250,0.865,281,0.972
2019-2020,San Diego,San Diego Unified,Albert Einstein Academy Charter Elementary,Elementary Schools (Public),Traditional,K,5,810,217,0.268,247,0.305
2019-2020,San Diego,San Dieguito Union High,"Nonpublic, Nonsectarian Schools",,,,,36,4,0.111,4,0.111
2019-2020,San Diego,San Dieguito Union High,Canyon Crest Academy,High Schools (Public),Traditional,9,12,2533,145,0.057,155,0.061
2019-2020,San Diego,San Dieguito Union High,Pacific Trails Middle,Intermediate/Middle Schools (Public),Traditional,7,8,804,60,0.075,64,0.08
2019-2020,San Diego,San Dieguito Union High,Torrey Pines High,High Schools (Public),Traditional,9,12,2479,245,0.099,266,0.107
2019-2020,San Diego,San Dieguito Union High,La Costa Canyon High,High Schools (Public),Traditional,9,12,1827,180,0.099,192,0.105
2019-2020,San Diego,San Dieguito Union High,Sunset High (Continuation),Continuation High Schools,Continuation School,9,12,100,28,0.28,30,0.3
2019-2020,San Diego,San Dieguito Union High,San Dieguito HS Academy,High Schools (Public),Traditional,9,12,1959,253,0.129,271,0.138
2019-2020,San Diego,San Dieguito Union High,Oak Crest Middle,Intermediate/Middle Schools (Public),Traditional,7,8,837,153,0.183,164,0.196
2019-2020,San Diego,San Dieguito Union High,Earl Warren Middle,Intermediate/Middle Schools (Public),Traditional,7,8,610,72,0.11800000000000001,81,0.133
2019-2020,San Diego,San Dieguito Union High,Diegueno Middle,Intermediate/Middle Schools (Public),Traditional,7,8,930,95,0.102,106,0.114
2019-2020,San Diego,San Dieguito Union High,Carmel Valley Middle,Intermediate/Middle Schools (Public),Traditional,7,8,1062,71,0.067,81,0.076
2019-2020,San Diego,San Pasqual Union Elementary,San Pasqual Union Elementary,Elemen Schools In 1 School Dist. (Public),Traditional,K,8,564,127,0.225,144,0.255
2019-2020,San Diego,Santee,"Nonpublic, Nonsectarian Schools",,,,,12,5,0.41700000000000004,5,0.41700000000000004
2019-2020,San Diego,Santee,Cajon Park Elementary,Elementary Schools (Public),Traditional,K,8,1008,298,0.29600000000000004,356,0.353
2019-2020,San Diego,Santee,Carlton Hills Elementary,Elementary Schools (Public),Traditional,K,8,678,196,0.289,245,0.361
2019-2020,San Diego,Santee,Chet F. Harritt Elementary,Elementary Schools (Public),Traditional,K,8,644,181,0.281,236,0.366
2019-2020,San Diego,Santee,Pepper Drive Elementary,Elementary Schools (Public),Traditional,K,8,909,435,0.479,517,0.569
2019-2020,San Diego,Santee,PRIDE Academy at Prospect Avenue,Elementary Schools (Public),Traditional,K,8,555,227,0.409,275,0.495
2019-2020,San Diego,Santee,Sycamore Canyon Elementary,Elementary Schools (Public),Traditional,K,6,375,65,0.17300000000000001,79,0.21100000000000002
2019-2020,San Diego,Santee,Carlton Oaks Elementary,Elementary Schools (Public),Traditional,K,8,847,191,0.226,233,0.275
2019-2020,San Diego,Santee,Rio Seco Elementary,Elementary Schools (Public),Traditional,K,8,1017,262,0.258,321,0.316
2019-2020,San Diego,Santee,Hill Creek Elementary,Elementary Schools (Public),Traditional,K,8,725,210,0.29,284,0.392
2019-2020,San Diego,Santee,Santee Alternative,Alternative Schools of Choice,Alternative School of Choice,K,8,19,3,0.158,3,0.158
2019-2020,San Diego,Santee,Santee Success Program,District Community Day Schools,Community Day School,K,8,3,2,0.667,2,0.667
2019-2020,San Diego,San Ysidro Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,1,0.2,1,0.2
2019-2020,San Diego,San Ysidro Elementary,Willow Elementary,Elementary Schools (Public),Traditional,K,6,784,536,0.684,586,0.747
2019-2020,San Diego,San Ysidro Elementary,Vista Del Mar,Intermediate/Middle Schools (Public),Traditional,7,8,402,164,0.408,223,0.555
2019-2020,San Diego,San Ysidro Elementary,Smythe Elementary,Elementary Schools (Public),Traditional,K,6,646,530,0.82,566,0.8759999999999999
2019-2020,San Diego,San Ysidro Elementary,La Mirada Elementary,Elementary Schools (Public),Traditional,K,6,336,239,0.711,255,0.759
2019-2020,San Diego,San Ysidro Elementary,Sunset Elementary,Elementary Schools (Public),Traditional,P,6,649,497,0.7659999999999999,562,0.866
2019-2020,San Diego,San Ysidro Elementary,San Ysidro Middle,Intermediate/Middle Schools (Public),Traditional,7,8,633,471,0.7440000000000001,518,0.818
2019-2020,San Diego,San Ysidro Elementary,Ocean View Hills,Elementary Schools (Public),Traditional,P,6,1020,356,0.349,474,0.465
2019-2020,San Diego,Solana Beach Elementary,"Nonpublic, Nonsectarian Schools",,,,,5,1,0.2,1,0.2
2019-2020,San Diego,Solana Beach Elementary,Solana Pacific Elementary,Elementary Schools (Public),Traditional,4,6,534,37,0.069,44,0.08199999999999999
2019-2020,San Diego,Solana Beach Elementary,Solana Ranch Elementary,Elementary Schools (Public),Traditional,K,6,589,27,0.046,28,0.048
