Academic Year,County Name,District Name,School Name,School Type,Educational_Type,Low Grade,High Grade,1819_Enrollment,1819_Free_Meal_Count,1819_Free_Meal_Percent,1819_FRPM_Count,1819_FRPM_Percent
2018-2019,Los Angeles,Los Angeles Unified,Saticoy Elementary,Elementary Schools (Public),Traditional,K,5,588,432,0.735,480,0.816
2018-2019,Los Angeles,Los Angeles Unified,Second Street Elementary,Elementary Schools (Public),Traditional,K,6,317,279,0.88,288,0.909
2018-2019,Los Angeles,Los Angeles Unified,Selma Avenue Elementary,Elementary Schools (Public),Traditional,K,6,109,92,0.8440000000000001,96,0.8809999999999999
2018-2019,Los Angeles,Los Angeles Unified,Serrania Avenue Charter For Enriched Studies,Elementary Schools (Public),Traditional,K,5,666,209,0.314,254,0.381
2018-2019,Los Angeles,Los Angeles Unified,Seventh Street Elementary,Elementary Schools (Public),Traditional,K,5,394,217,0.551,252,0.64
2018-2019,Los Angeles,Los Angeles Unified,Seventy-Fifth Street Elementary,Elementary Schools (Public),Traditional,K,6,1029,968,0.941,991,0.963
2018-2019,Los Angeles,Los Angeles Unified,Seventy-Fourth Street Elementary,Elementary Schools (Public),Traditional,K,5,475,395,0.8320000000000001,412,0.867
2018-2019,Los Angeles,Los Angeles Unified,Sharp Avenue Elementary,Elementary Schools (Public),Traditional,K,5,652,569,0.873,607,0.9309999999999999
2018-2019,Los Angeles,Los Angeles Unified,Shenandoah Street Elementary,Elementary Schools (Public),Traditional,K,5,435,372,0.855,392,0.9009999999999999
2018-2019,Los Angeles,Los Angeles Unified,Sheridan Street Elementary,Elementary Schools (Public),Traditional,K,6,736,668,0.9079999999999999,695,0.9440000000000001
2018-2019,Los Angeles,Los Angeles Unified,Sherman Oaks Elementary Charter,Elementary Schools (Public),Traditional,K,5,811,210,0.259,228,0.281
2018-2019,Los Angeles,Los Angeles Unified,Shirley Avenue Elementary,Elementary Schools (Public),Traditional,K,5,435,327,0.752,348,0.8
2018-2019,Los Angeles,Los Angeles Unified,Short Avenue Elementary,Elementary Schools (Public),Traditional,K,6,311,158,0.508,181,0.5820000000000001
2018-2019,Los Angeles,Los Angeles Unified,Sierra Park Elementary,Elementary Schools (Public),Traditional,K,6,352,274,0.778,296,0.841
2018-2019,Los Angeles,Los Angeles Unified,Sierra Vista Elementary,Elementary Schools (Public),Traditional,K,6,222,154,0.6940000000000001,170,0.7659999999999999
2018-2019,Los Angeles,Los Angeles Unified,Sixth Avenue Elementary,Elementary Schools (Public),Traditional,K,5,522,468,0.897,472,0.904
2018-2019,Los Angeles,Los Angeles Unified,Gil Garcetti Learning Academy,Elementary Schools (Public),Traditional,K,6,745,703,0.9440000000000001,713,0.9570000000000001
2018-2019,Los Angeles,Los Angeles Unified,Sixty-First Street Elementary,Elementary Schools (Public),Traditional,K,6,615,572,0.93,586,0.953
2018-2019,Los Angeles,Los Angeles Unified,Sixty-Sixth Street Elementary,Elementary Schools (Public),Traditional,K,6,823,758,0.9209999999999999,775,0.9420000000000001
2018-2019,Los Angeles,Los Angeles Unified,Solano Avenue Elementary,Elementary Schools (Public),Traditional,K,6,242,112,0.46299999999999997,129,0.5329999999999999
2018-2019,Los Angeles,Los Angeles Unified,Soto Street Elementary,Elementary Schools (Public),Traditional,K,6,206,182,0.883,188,0.9129999999999999
2018-2019,Los Angeles,Los Angeles Unified,South Park Elementary,Elementary Schools (Public),Traditional,K,6,1002,943,0.941,966,0.9640000000000001
2018-2019,Los Angeles,Los Angeles Unified,South Shores/CSUDH Visual and Performing Arts,Alternative Schools of Choice,Alternative School of Choice,K,5,473,166,0.35100000000000003,220,0.465
2018-2019,Los Angeles,Los Angeles Unified,Stagg Street Elementary,Elementary Schools (Public),Traditional,K,5,458,315,0.688,352,0.769
2018-2019,Los Angeles,Los Angeles Unified,Stanford Avenue Elementary,Elementary Schools (Public),Traditional,K,5,548,485,0.885,505,0.922
2018-2019,Los Angeles,Los Angeles Unified,State Street Elementary,Elementary Schools (Public),Traditional,K,5,516,430,0.833,459,0.89
2018-2019,Los Angeles,Los Angeles Unified,Stonehurst Avenue Elementary,Elementary Schools (Public),Traditional,K,5,294,211,0.718,258,0.878
2018-2019,Los Angeles,Los Angeles Unified,Stoner Avenue Elementary,Elementary Schools (Public),Traditional,K,5,262,235,0.897,242,0.924
2018-2019,Los Angeles,Los Angeles Unified,Strathern Street Elementary,Elementary Schools (Public),Traditional,K,5,549,448,0.816,478,0.871
2018-2019,Los Angeles,Los Angeles Unified,Sunland Elementary,Elementary Schools (Public),Traditional,K,5,408,280,0.6859999999999999,315,0.772
2018-2019,Los Angeles,Los Angeles Unified,Sunny Brae Avenue Elementary,Elementary Schools (Public),Traditional,K,5,521,427,0.82,454,0.871
2018-2019,Los Angeles,Los Angeles Unified,Superior Street Elementary,Elementary Schools (Public),Traditional,K,5,482,212,0.44,255,0.529
2018-2019,Los Angeles,Los Angeles Unified,Sylmar Elementary,Elementary Schools (Public),Traditional,K,5,546,449,0.8220000000000001,478,0.875
2018-2019,Los Angeles,Los Angeles Unified,Sylvan Park Elementary,Elementary Schools (Public),Traditional,K,5,804,721,0.897,747,0.929
2018-2019,Los Angeles,Los Angeles Unified,Taper Avenue Elementary,Elementary Schools (Public),Traditional,K,5,746,294,0.39399999999999996,382,0.512
2018-2019,Los Angeles,Los Angeles Unified,Tarzana Elementary,Elementary Schools (Public),Traditional,K,5,333,240,0.721,270,0.8109999999999999
2018-2019,Los Angeles,Los Angeles Unified,Telfair Avenue Elementary,Elementary Schools (Public),Traditional,K,5,674,579,0.8590000000000001,604,0.8959999999999999
2018-2019,Los Angeles,Los Angeles Unified,Tenth Street Elementary,Elementary Schools (Public),Traditional,K,5,609,575,0.9440000000000001,588,0.966
2018-2019,Los Angeles,Los Angeles Unified,Third Street Elementary,Elementary Schools (Public),Traditional,K,5,614,138,0.225,161,0.262
2018-2019,Los Angeles,Los Angeles Unified,Thirty-Second Street USC Performing Arts,Alternative Schools of Choice,Alternative School of Choice,K,12,1029,778,0.7559999999999999,921,0.895
2018-2019,Los Angeles,Los Angeles Unified,Lenicia B. Weemes Elementary,Elementary Schools (Public),Traditional,K,5,511,472,0.924,485,0.9490000000000001
2018-2019,Los Angeles,Los Angeles Unified,Birdielee V. Bright Elementary,Elementary Schools (Public),Traditional,K,5,571,479,0.8390000000000001,495,0.867
2018-2019,Los Angeles,Los Angeles Unified,Toland Way Elementary,Elementary Schools (Public),Traditional,K,6,338,249,0.737,278,0.8220000000000001
2018-2019,Los Angeles,Los Angeles Unified,Toluca Lake Elementary,Elementary Schools (Public),Traditional,K,5,480,285,0.594,330,0.688
2018-2019,Los Angeles,Los Angeles Unified,Topanga Elementary Charter,Elementary Schools (Public),Traditional,K,6,285,41,0.14400000000000002,43,0.151
2018-2019,Los Angeles,Los Angeles Unified,Topeka Charter School For Advanced Studies,Elementary Schools (Public),Traditional,K,5,587,174,0.29600000000000004,207,0.353
2018-2019,Los Angeles,Los Angeles Unified,Towne Avenue Elementary,Elementary Schools (Public),Traditional,K,5,345,233,0.675,287,0.8320000000000001
2018-2019,Los Angeles,Los Angeles Unified,Trinity Street Elementary,Elementary Schools (Public),Traditional,K,5,277,262,0.946,270,0.975
2018-2019,Los Angeles,Los Angeles Unified,Tulsa Street Elementary,Elementary Schools (Public),Traditional,K,5,472,254,0.5379999999999999,325,0.6890000000000001
2018-2019,Los Angeles,Los Angeles Unified,Tweedy Elementary,Elementary Schools (Public),Traditional,K,5,636,492,0.774,554,0.871
2018-2019,Los Angeles,Los Angeles Unified,Twentieth Street Elementary,Elementary Schools (Public),Traditional,K,5,600,551,0.9179999999999999,577,0.9620000000000001
2018-2019,Los Angeles,Los Angeles Unified,Twenty-Eighth Street Elementary,Elementary Schools (Public),Traditional,K,5,700,665,0.95,679,0.97
2018-2019,Los Angeles,Los Angeles Unified,Twenty-Fourth Street Elementary,Elementary Schools (Public),Traditional,K,5,602,541,0.899,558,0.927
2018-2019,Los Angeles,Los Angeles Unified,Two Hundred Thirty-Second Place,Elementary Schools (Public),Traditional,K,5,430,217,0.505,286,0.665
2018-2019,Los Angeles,Los Angeles Unified,Union Avenue Elementary,Elementary Schools (Public),Traditional,K,5,1078,1024,0.95,1040,0.965
2018-2019,Los Angeles,Los Angeles Unified,Utah Street Elementary,Elementary Schools (Public),Traditional,K,8,393,343,0.873,358,0.9109999999999999
2018-2019,Los Angeles,Los Angeles Unified,Valerio Street Elementary,Elementary Schools (Public),Traditional,K,5,837,748,0.894,778,0.93
2018-2019,Los Angeles,Los Angeles Unified,Valley View Elementary,Elementary Schools (Public),Traditional,K,6,222,54,0.243,56,0.252
2018-2019,Los Angeles,Los Angeles Unified,Van Deene Avenue Elementary,Elementary Schools (Public),Traditional,K,6,316,217,0.687,263,0.8320000000000001
2018-2019,Los Angeles,Los Angeles Unified,Van Gogh Charter,Elementary Schools (Public),Traditional,K,5,468,140,0.299,197,0.42100000000000004
2018-2019,Los Angeles,Los Angeles Unified,Van Ness Avenue Elementary,Elementary Schools (Public),Traditional,K,5,198,159,0.8029999999999999,170,0.8590000000000001
2018-2019,Los Angeles,Los Angeles Unified,Van Nuys Elementary,Elementary Schools (Public),Traditional,K,5,612,540,0.882,559,0.9129999999999999
2018-2019,Los Angeles,Los Angeles Unified,Vanalden Avenue Elementary,Elementary Schools (Public),Traditional,K,5,418,314,0.7509999999999999,350,0.8370000000000001
2018-2019,Los Angeles,Los Angeles Unified,Vaughn Next Century Learning Center,K-12 Schools (Public),Traditional,P,12,3010,2599,0.863,2932,0.9740000000000001
2018-2019,Los Angeles,Los Angeles Unified,Vena Avenue Elementary,Elementary Schools (Public),Traditional,K,5,599,394,0.6579999999999999,450,0.7509999999999999
2018-2019,Los Angeles,Los Angeles Unified,Vermont Avenue Elementary,Elementary Schools (Public),Traditional,K,5,566,506,0.894,524,0.9259999999999999
2018-2019,Los Angeles,Los Angeles Unified,Vernon City Elementary,Elementary Schools (Public),Traditional,K,7,207,183,0.884,189,0.9129999999999999
2018-2019,Los Angeles,Los Angeles Unified,Victoria Avenue Elementary,Elementary Schools (Public),Traditional,K,5,416,365,0.877,385,0.925
2018-2019,Los Angeles,Los Angeles Unified,Victory Boulevard Elementary,Elementary Schools (Public),Traditional,K,5,564,474,0.84,500,0.887
2018-2019,Los Angeles,Los Angeles Unified,Vine Street Elementary,Elementary Schools (Public),Traditional,K,6,427,362,0.848,377,0.883
2018-2019,Los Angeles,Los Angeles Unified,Vinedale Elementary,Elementary Schools (Public),Traditional,K,5,174,138,0.7929999999999999,149,0.856
2018-2019,Los Angeles,Los Angeles Unified,Vintage Math/Science/Technology Magnet,Alternative Schools of Choice,Alternative School of Choice,K,5,825,346,0.419,485,0.588
2018-2019,Los Angeles,Los Angeles Unified,Virginia Road Elementary,Elementary Schools (Public),Traditional,K,5,296,260,0.878,272,0.919
2018-2019,Los Angeles,Los Angeles Unified,Wadsworth Avenue Elementary,Elementary Schools (Public),Traditional,K,5,696,645,0.927,659,0.9470000000000001
2018-2019,Los Angeles,Los Angeles Unified,Walgrove Avenue Elementary,Elementary Schools (Public),Traditional,K,5,253,97,0.38299999999999995,107,0.423
2018-2019,Los Angeles,Los Angeles Unified,Warner Avenue Elementary,Elementary Schools (Public),Traditional,K,5,665,46,0.069,50,0.075
2018-2019,Los Angeles,Los Angeles Unified,Weigand Avenue Elementary,Elementary Schools (Public),Traditional,K,5,452,438,0.9690000000000001,444,0.982
2018-2019,Los Angeles,Los Angeles Unified,Welby Way Charter Elementary School And Gifted-High Ability Magnet,Elementary Schools (Public),Traditional,K,5,822,114,0.139,133,0.162
2018-2019,Los Angeles,Los Angeles Unified,West Athens Elementary,Elementary Schools (Public),Traditional,K,5,687,621,0.904,642,0.934
2018-2019,Los Angeles,Los Angeles Unified,West Hollywood Elementary,Elementary Schools (Public),Traditional,K,5,432,72,0.16699999999999998,83,0.192
2018-2019,Los Angeles,Los Angeles Unified,West Vernon Avenue Elementary,Elementary Schools (Public),Traditional,K,5,731,683,0.934,698,0.955
2018-2019,Los Angeles,Los Angeles Unified,Western Avenue Elementary,Elementary Schools (Public),Traditional,K,5,501,445,0.888,456,0.91
2018-2019,Los Angeles,Los Angeles Unified,Westminster Avenue Elementary,Elementary Schools (Public),Traditional,K,5,415,277,0.667,292,0.7040000000000001
2018-2019,Los Angeles,Los Angeles Unified,Westport Heights Elementary,Elementary Schools (Public),Traditional,K,5,265,125,0.47200000000000003,150,0.5660000000000001
2018-2019,Los Angeles,Los Angeles Unified,Westwood Charter Elementary,Elementary Schools (Public),Traditional,K,5,825,66,0.08,77,0.09300000000000001
2018-2019,Los Angeles,Los Angeles Unified,White Point Elementary,Elementary Schools (Public),Traditional,K,6,375,112,0.299,141,0.376
2018-2019,Los Angeles,Los Angeles Unified,Wilbur Charter For Enriched Academics,Elementary Schools (Public),Traditional,K,5,631,119,0.18899999999999997,138,0.21899999999999997
2018-2019,Los Angeles,Los Angeles Unified,Wilmington Park Elementary,Elementary Schools (Public),Traditional,K,5,762,623,0.818,701,0.92
2018-2019,Los Angeles,Los Angeles Unified,Wilshire Crest Elementary,Elementary Schools (Public),Traditional,K,5,145,109,0.752,115,0.7929999999999999
2018-2019,Los Angeles,Los Angeles Unified,Wilton Place Elementary,Elementary Schools (Public),Traditional,K,5,483,377,0.7809999999999999,433,0.8959999999999999
2018-2019,Los Angeles,Los Angeles Unified,Windsor Hills Math Science,Alternative Schools of Choice,Alternative School of Choice,K,5,536,386,0.72,433,0.8079999999999999
2018-2019,Los Angeles,Los Angeles Unified,Winnetka Avenue Elementary,Elementary Schools (Public),Traditional,K,5,492,383,0.778,403,0.8190000000000001
2018-2019,Los Angeles,Los Angeles Unified,Wonderland Avenue Elementary,Elementary Schools (Public),Traditional,K,5,516,49,0.095,60,0.11599999999999999
2018-2019,Los Angeles,Los Angeles Unified,Woodcrest Elementary,Elementary Schools (Public),Traditional,K,5,773,718,0.929,739,0.956
2018-2019,Los Angeles,Los Angeles Unified,Woodlake Elementary Community Charter,Elementary Schools (Public),Traditional,K,5,550,198,0.36,222,0.40399999999999997
2018-2019,Los Angeles,Los Angeles Unified,Woodland Hills Elementary Charter For Enriched Studies,Elementary Schools (Public),Traditional,K,5,657,105,0.16,120,0.183
2018-2019,Los Angeles,Los Angeles Unified,Woodlawn Avenue Elementary,Elementary Schools (Public),Traditional,K,5,703,581,0.826,620,0.882
2018-2019,Los Angeles,Los Angeles Unified,Yorkdale Elementary,Elementary Schools (Public),Traditional,K,6,252,186,0.738,204,0.81
2018-2019,Los Angeles,Los Angeles Unified,John Adams Middle,Intermediate/Middle Schools (Public),Traditional,6,8,886,826,0.932,846,0.955
2018-2019,Los Angeles,Los Angeles Unified,Hubert Howe Bancroft Middle,Intermediate/Middle Schools (Public),Traditional,6,8,742,599,0.807,623,0.84
2018-2019,Los Angeles,Los Angeles Unified,Belvedere Middle,Intermediate/Middle Schools (Public),Traditional,6,8,972,878,0.903,916,0.9420000000000001
2018-2019,Los Angeles,Los Angeles Unified,Luther Burbank Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1055,784,0.743,837,0.7929999999999999
2018-2019,Los Angeles,Los Angeles Unified,Richard E. Byrd Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1396,1143,0.8190000000000001,1244,0.8909999999999999
2018-2019,Los Angeles,Los Angeles Unified,Andrew Carnegie Middle,Intermediate/Middle Schools (Public),Traditional,6,8,815,560,0.687,658,0.807
2018-2019,Los Angeles,Los Angeles Unified,George Washington Carver Middle,Intermediate/Middle Schools (Public),Traditional,6,8,756,706,0.934,728,0.963
2018-2019,Los Angeles,Los Angeles Unified,Chester W. Nimitz Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1431,1224,0.855,1313,0.9179999999999999
2018-2019,Los Angeles,Los Angeles Unified,Christopher Columbus Middle,Intermediate/Middle Schools (Public),Traditional,6,8,682,557,0.8170000000000001,586,0.8590000000000001
2018-2019,Los Angeles,Los Angeles Unified,Richard Henry Dana Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1607,1010,0.629,1150,0.716
2018-2019,Los Angeles,Los Angeles Unified,Charles Drew Middle,Intermediate/Middle Schools (Public),Traditional,6,8,710,642,0.904,649,0.914
2018-2019,Los Angeles,Los Angeles Unified,Emerson Community Charter,Intermediate/Middle Schools (Public),Traditional,6,8,573,259,0.452,320,0.5579999999999999
2018-2019,Los Angeles,Los Angeles Unified,Alexander Fleming Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1332,988,0.742,1127,0.846
2018-2019,Los Angeles,Los Angeles Unified,Robert Fulton College Preparatory,K-12 Schools (Public),Traditional,6,12,1443,1282,0.888,1343,0.9309999999999999
2018-2019,Los Angeles,Los Angeles Unified,Samuel Gompers Middle,Intermediate/Middle Schools (Public),Traditional,6,8,428,405,0.946,411,0.96
2018-2019,Los Angeles,Los Angeles Unified,Griffith Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1519,1310,0.862,1408,0.927
2018-2019,Los Angeles,Los Angeles Unified,Bret Harte Preparatory Middle,Intermediate/Middle Schools (Public),Traditional,6,8,452,430,0.951,434,0.96
2018-2019,Los Angeles,Los Angeles Unified,Hollenbeck Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1118,993,0.888,1034,0.925
2018-2019,Los Angeles,Los Angeles Unified,Oliver Wendell Holmes Middle,Intermediate/Middle Schools (Public),Traditional,6,8,1315,853,0.649,1039,0.79
2018-2019,Los Angeles,Los Angeles Unified,"Washington Irving Middle School Math, Music and Engineering Magnet",Intermediate/Middle Schools (Public),Traditional,6,8,786,608,0.774,648,0.8240000000000001
